acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,clusters_km,artist,track_name,album_name,clusters_agg
-0.14244564168364615,0.817957542938818,0.09375078828277403,-0.6248356112356266,-0.9184395866859782,-0.11966945830718567,-0.2765848947291999,0,L'Impératrice,Voodoo? - Lazywax Remix,Voodoo? (Lazywax Remix),5
-0.056856865057957395,0.029409571382901335,0.9031496025271224,0.5600942467450547,-0.6643250980859676,0.16041019572569726,-0.46145417411170137,0,NEIL FRANCES,Show Me the Right,Show Me the Right,2
1.5209536257808274,0.10697166694577773,0.07866882279996007,-0.6857387970119971,0.60697131781608,0.5307224082499622,-0.6594613718259543,3,LEISURE,Summer Season,Summer Season,1
-0.5726222755066733,-2.1940371680862407,0.9936413954240055,1.4184189374793963,-0.21835779045745898,0.25174651640046,-0.650077144446132,2,ODESZA,Hopeful,Hopeful,2
-0.5573651457603549,0.15221622269078938,-0.7860305315480395,-0.6895255235887663,-0.8040518681708737,-0.06172194367969289,-0.36198136388558383,3,Michael Bruner,Don't Care,One for Trouble,1
1.0744034868641903,0.7921035110845255,0.7674119131817968,1.1975265538345288,-0.4355496610557586,-0.9298309009087073,-0.6557076808740253,5,Skeleten,Walking On Your Name,Walking On Your Name,2
-0.30990194377738517,0.7145414155216484,0.2948436613869601,-0.42792582924363054,-0.7012477160876786,0.09528822690622872,-0.5252669202944938,0,Blue Hawaii,I Felt Love,Under 1 House,5
-0.6939350632456931,-1.0952408142788161,-0.8513857153068997,2.1378969870655355,-0.8815169686842673,-0.9516302040304787,0.4994907095821136,5,Flabaire,Sweet Spot,It's Just A Silly Phase I'm Going Through,2
1.8856362392294144,0.817957542938818,-0.9971780483074345,1.7308238800628515,-0.47898803517541855,-1.5479377236019665,-0.43987045113810985,3,KASPERG,Deep Blue,Deep Blue,3
0.7097208734156031,0.5335631925416018,-2.6813308605549913,1.4184189374793963,-0.4645085771355319,-2.94668035049131,0.20857966080761886,1,Ordnry Yngstr,Seek,Playground,3
1.7442286952391457,-0.08693357196141432,-0.7307299914443883,-0.5273274018838209,-0.3197139967366654,-0.03440382964101754,-0.26626224461139525,3,Jaydonclover,Secondsin,Secondsin,1
-0.8859888354914235,-0.21620373123287617,1.3706905324943544,-0.5614079410747432,0.12914920249982065,0.5031283536654418,-0.7411041500304093,0,Jamie Jones,Lose My Mind,Lose My Mind,5
-0.812270850058602,0.3978295253065669,0.5059911781463549,1.75922432938862,-0.6773566103218656,0.46615232052218425,-0.6435081852802562,5,Sofi Tukker,Drinkee - Vintage Culture & John Summit Remix,Drinkee (Vintage Culture & John Summit Remix),2
-0.8793277959192503,0.75978597126666,1.2801987395974708,1.1217920222991455,0.08571082838016068,0.6543437727886139,-0.662276640039901,5,John Summit,La Danza,La Danza,2
-0.83422623188867,0.6240523040316251,-0.03193225740734226,-0.6894863940808064,-0.9741855001395419,0.21918553199072568,0.4338011179233567,0,Ini Kamoze,Wings With Me,Ini Kamoze,5
0.4008570273315956,1.0312533057367292,-0.9820960828246206,-0.5999063279385629,-0.20387833241757233,-0.12794767468254212,-0.315998649724454,0,Eek-A-Mouse,She Feels It,She Feels It,1
-0.576343526664312,1.302720640206799,1.089160510148494,-0.6895255235887663,-0.8141874887987944,0.7236048497957605,-0.49429896994107986,0,Youthstar,Don Dada,Don Dada,5
-0.870247943094612,-0.6104777170108349,0.6417288674916805,-0.6895179185795579,-0.11700158417825236,0.4890553858273363,0.1241216143892171,2,Evil Ebenezer,I'm The Man,I'm The Man,5
-0.3880482180877966,-0.9077990833351963,0.8126578096302387,-0.6894075039437904,-0.20387833241757233,0.5693540846682908,2.338799276027306,4,grandson,Eulogy,Eulogy,0
-0.8776160203867366,0.3008769058529705,1.1645703375625638,-0.6890679607940733,-0.42830993203581524,1.6394515214559957,-0.4670847105395949,0,Document One,More and More,More and More,1
-0.7750583384822155,0.7339319394123677,-0.11739672847662135,-0.6892945332675834,-0.42107020301587195,-0.30565338620685417,-0.36948874578944185,0,Sahida Apsara,Radiant Star,Up Your Vibration,5
-0.8860260480029999,-1.2180474655867048,-0.17772459040787716,0.026796920516732076,-0.9148197221760066,0.45566657978006636,-0.24843221258973266,3,Chimpo,I Don't Care,I Don't Care,1
0.37108701807048666,0.5788077482866135,-0.122424050304226,-0.6895255235887663,-0.2979948096768354,0.5605239872012442,1.3253027190064857,4,Spilif,Nazaré,Nazaré,0
0.9069471847704511,-0.43596300199436133,-2.228871896070573,-0.10889411515082932,-0.1025221261383657,-3.86914959525183,0.0865847048699274,1,Jimmy Lindsay,Ain't No Sunshine - Live,Reggae in a Babylon,3
-0.6682584302579865,1.296257132243226,0.2596524085937275,-0.6871304190289598,-1.0603382754768673,0.5238238946038319,-0.6988751268212084,0,Ahmed Ben Ali,Subhana,Subhana (Habibi Funk 012),5
0.2557282321836886,0.9860087499917176,-0.11739672847662135,-0.6773133303786857,-0.8098436513868285,0.6063301178115483,-0.6725992901577057,0,Famara,Mamah Fatuma,Double Culture,5
0.8734559243517033,0.6240523040316251,-0.011822970096923655,2.0716292719720752,-0.14596050025802568,-0.14284846415818328,-0.6575845263499898,5,Jackie Mittoo,Outsnipe,Fire Selection,2
-0.8796999210350143,0.32026742974368977,0.209379190317681,-0.6895255235887663,-0.8170833804067719,0.9159354102498682,1.1188497166503928,4,Collie Buddz,Twisted Agenda (with Bounty Killer),Twisted Agenda (with Bounty Killer),0
1.0074209660266946,0.4624646049422978,-0.2883256706151795,-0.6805951600785524,-0.586859997572574,0.32818204759958175,-0.2596932854455196,3,Joe Hertz,I Don't Swear,Current Blues,1
0.5571495759524188,-1.0629232744609505,-0.9318228645485741,0.15302113974237058,-0.6715648271059109,-1.0559357303599661,0.47133802744264636,3,Noya Rao,Talk,Owls,1
0.42318453427742747,0.0035555395286089647,0.6115649365260526,-0.6895255235887663,-0.24007697751728876,0.5621796304763156,-0.2230947986642122,0,Alina Baraz,Fantasy,Urban Flora,1
-0.06429936737323469,-0.08693357196141432,-0.07215083202817947,1.3931740936342685,-0.665049070987962,0.3883370865938364,-0.7655031412179476,5,Warhaus,Time Bomb,Ha Ha Heartbreak,2
0.47528205048436856,-0.9724341629709273,-0.26318906147715626,1.775002356791825,0.5924918597761933,0.2845834413560393,-0.7307814999126047,5,Warhaus,It Had To Be You,Ha Ha Heartbreak,2
-0.13872439052600752,-0.7462113842458697,-0.20286119954590043,-0.6830249762986459,-0.38487155791615535,-0.20134785987736664,-0.7213972725327822,2,Warhaus,Love's a Stranger,Warhaus,1
1.1265010030711313,-1.153412385950974,0.7523299476989829,-0.6895255235887663,1.6132936515882021,1.4073855224001781,-0.5890796664772862,2,KSI,Not Over Yet (feat. Tom Grennan),Not Over Yet (feat. Tom Grennan) [Acoustic],4
-0.06802061853087334,-1.2115839576231318,0.9081769243547271,1.4247301484406782,0.38977944721778035,0.4920907318316336,-0.6763529811096346,5,Else,Ambre,Ambre,2
1.9079637461752461,0.6046617801409059,-0.19783387771829578,1.7150458526596466,-0.5579010814928007,0.12978079513687935,-0.7852100187155746,5,Myd,The Sun,Born a Loser,2
-0.5804369029377145,0.06172711120076608,0.40544474159426186,-0.6895255235887663,-0.47898803517541855,0.9970619307283585,-0.7842715959775924,0,Tom Grennan,Little Bit of Love,Evering Road (Deluxe),5
-0.7966415951965197,0.2168513023265203,-0.3034076360979934,-0.6895154256512283,3.3435888873546564,0.08093931852227818,-0.7476731091962849,6,Lime Cordiale,Temper Temper,Permanent Vacation,4
-0.08662687431906657,0.33965795363440904,-0.04198690106255157,-0.689515772767831,-0.07356321005859238,0.23712166747066413,-0.7204588497948001,0,Cassia,Drifting,Why You Lacking Energy?,1
-0.2168706648364191,0.4689281129058709,1.0238053263896334,-0.6895255235887663,-0.6817004477338316,0.9658806490478504,-0.17429681628913568,0,Cassia,100 Times Over,100 Times Over,5
-0.6355114200707664,-0.6815763046101389,1.275171417769866,-0.6877930961798945,-0.5079469512551917,0.69601079521124,-0.607848121236931,2,Florence + The Machine,Spectrum,Ceremonials (Original Deluxe Version),6
-0.7586848333886056,-0.3648644143950573,1.0238053263896334,-0.6895255235887663,-0.6874922309497862,0.9603618381309461,-0.8086705871651306,0,Tom Grennan,Found What I've Been Looking For,Lighting Matches (Deluxe),5
-0.8498554867507523,-0.4682805418122268,1.3857724979771684,-0.6895255235887663,-0.47898803517541855,1.2934220769661084,0.1804269786681516,0,YUNGBLUD,Tissues,YUNGBLUD,5
0.2482857298684113,0.03587307934647443,0.6165922583536573,-0.3581869481214653,0.08571082838016068,0.14771693061681776,-0.17711208450308236,0,Lime Cordiale,Robbery,14 Steps To A Better You,1
-0.8791045208497921,0.4947821447601633,0.32500759235258747,-0.6890584939776314,-0.16043995829791236,1.4656089775735166,1.2033077630687943,2,DRS,Shush,Del-Rok-Ski,0
-0.7839893412605482,-0.15803215956071834,0.8579037060786805,-0.6895212950774223,0.7952042723346067,0.6822137679189796,-0.5111905792247602,0,Cold War Kids,What You Say (feat. Zella Day),What You Say (feat. Zella Day),5
-0.8349704821201978,0.6563698438494906,0.5059911781463549,-0.6894661982057302,0.24498486681891374,0.6344760534877594,-0.5834491300493928,0,COIN,Brad Pitt,Uncanny Valley,5
-0.4587519900829308,-0.05461603214354887,1.1796523030453776,-0.6851392319706754,-0.153200229277969,0.33287303687895037,-0.7176435815808533,0,Still Woozy,Woof,"If This Isn’t Nice, I Don’t Know What Is",5
-0.8891705052312046,0.1198986828729239,0.8478490624234712,1.2196157921990156,-0.7888484372289928,1.3135657368128086,-0.6238013077826292,0,Foals,2am,Life Is Yours,2
-0.571133775043618,-0.06107954010712196,1.144461050252145,-0.6894592558736728,-0.33419345477655205,0.5881180417857649,-0.7120130451529598,0,alt-J,Hard Drive Gold,The Dream,5
-0.8752716321574242,-0.18388619141501072,1.627083945702191,-0.6675940654983116,-0.5151866802751351,1.299216828428858,-0.6003407393330732,0,Foals,Wake Me Up,Life Is Yours,5
-0.8066889733221441,-0.10632409585213361,-0.3084349579255981,-0.688588308761016,-0.14596050025802568,0.49264261292332395,-0.78333317323961,0,The Grogans,Washed Out,Washed Out / Ride,1
0.11432068819342024,0.1457527147272163,0.03342292635151821,-0.6895255235887663,3.0395202685170366,-0.6050488784489012,3.0332321021341646,6,Celula de Criză,Zig Zag,Rimă și pedeapsă,4
-0.38060571577251934,0.2556323501079589,1.3354992797011218,-0.6895255235887663,0.027792996220614038,1.1584871500478036,2.2074200927097922,4,Macanache,Baseball Stradal,Baseball Stradal,0
-0.5930891568736859,0.2944133978893974,0.4456633162150991,-0.6895255235887663,-0.8706573751543524,0.7420928663673891,2.6860156890807354,4,Macanache,Trei Chestii,Trei Chestii,0
-0.023365604639209576,-1.159875893914547,0.345116879663006,-0.6845712229841601,-0.8322868113486527,0.3806107513101706,-0.6857372084894571,2,Caroline Polachek,Blood And Butter,Blood And Butter,6
-0.890194221424671,-0.5910871931201156,1.3706905324943544,-0.6893349250177356,0.10743001543999067,0.4777418234476828,-0.6153555031407889,2,slowthai,Feel Good,Feel Good,5
1.1041734961252994,0.8308845588659641,-0.7005660604787604,0.9577005373058158,-0.5405257318449368,-0.3357309057039815,-0.6331855351624516,3,LEISURE,Miles Away,Sunsetter,2
1.066960984548913,0.7856400031209524,-0.19783387771829578,-0.645978167955921,-0.18215914535774233,0.3654340212886844,-0.7777026368117167,0,La Fine Equipe,Tiramisu fraise,La boulangerie (Back Burners),1
-0.2912956879891919,1.9426079286005344,-0.4793639000641557,-0.42287686047460504,-0.5969956182004947,-0.4320341562039581,1.0531601249916358,4,sunflwr,kawamurra,kawamurra,1
2.2800888619391104,-1.224510973550278,-0.5949923020990627,-0.689510566018788,-0.5217024363930842,0.0047797278690014135,0.4901064822022912,3,lavender,peppermint,all will be well,1
1.2604660447461222,0.7727129871938062,-0.6452655203751092,0.46227047684518474,-0.37763182889621205,-0.30123833747333084,0.6684068024189169,3,((( O ))),Omw,((( 2 ))),1
-0.4438669854523763,-0.8496275116630385,0.5612917182500061,-0.18462864668621237,3.1336367457763,0.26554354369272015,-0.39576458245294455,6,Galdive,Sway,Sway,4
1.2865148028495927,0.4624646049422978,-0.15761530309745855,-0.688834445988506,-0.25455643555717544,0.7721703858645165,1.991582862973877,4,Galdive,Crazy Driving,Canvas,0
0.5348220690065869,0.6046617801409059,-0.23302513051152832,-0.6895255235887663,0.21602595073914063,1.363786916156636,0.20857966080761886,0,Galdive,Puzzle,Canvas,1
2.1275175644759265,0.11343517490935082,-0.6905114168235511,-0.5992752068424348,-0.47174830615547525,0.7983847377198109,0.8560913500153651,3,Galdive,Maybe I,Canvas,1
2.1647300760523125,0.33319444567083595,-2.662227037610094,2.188386674755791,-0.47174830615547525,-2.6770864372005456,0.4901064822022912,1,imagiro,River Day,Places I Remember,3
2.7043114939099158,-1.3731716567124586,-2.6360849641065496,-0.6894232819711935,1.5770950064884854,-1.566977621265286,-0.7561189138381252,1,Galdive,Dormer,Window/Dormer,3
2.012158778589128,-0.5716966692293962,-1.560238092999155,-0.6858334651764164,1.0920331621522827,-0.16078459963812144,0.42441689054353426,3,Galdive,Window,Window/Dormer,1
-0.5912285312948665,1.5160164030047112,-0.5748830147886441,-0.6793960299959089,0.006073809160784048,-0.6745858960018931,0.6871752571785618,4,Joe Hertz,Colourblind,Current Blues,1
1.119058500755854,-2.2457452317948254,0.11888739742079729,-0.6892159586911154,-0.5007072222352486,0.30141581465259676,-0.05417870582740877,2,Knox Brown,The People,Searching,6
1.1413860077016857,0.01648255545575515,0.3702534888010293,-0.6895255235887663,-0.5912038349845401,0.6303369453000811,1.0625443523714584,4,Ras Demo,Sekkle up the Score,Sekkle up the Score,0
-0.3694419622996034,0.3461214615979821,0.3501442014906107,-0.6895255235887663,-0.25455643555717544,0.8839263069318246,1.6443664499204476,4,Sizzla,Beautiful Day,Overstanding,0
-0.6827713097727771,0.7856400031209524,-0.5497464056506208,-0.6623557604004476,-0.32695372575660875,0.2956210631898475,-0.31318338151050734,0,Barrington Levy,Black Roses,"Original Ragga Muffin, Pt. 1",1
1.119058500755854,0.2944133978893974,-0.8011124970308531,-0.6895255235887663,0.8603618335140962,-0.7264627186207918,0.1241216143892171,3,Vibrações,Ela Partiu (Superstar),Ela Partiu (Superstar) - Single,1
-0.027086855796848223,0.9149101623924135,-0.1324786939594353,-0.6873513114126046,-0.6252305613782737,0.9595340164934107,-0.7561189138381252,0,Shaggy,Bridges (feat. Chronixx),"Out Of Many, One Music",5
0.304104497232991,0.197460778435801,0.22948847762809962,-0.6894791361882009,-0.3414331837964954,0.5497623059132813,1.287765809487196,4,Yung L,Yaadman (Intro),Yaadman Kingsize,0
-0.8301328556152675,0.6175887960680521,0.20435186849007636,-0.14991698639916176,-0.6940079870677353,0.522444191874606,-0.09171561534669845,0,Booboo'zzz All Stars,Clint Eastwood,Studio Reggae Bash,1
-0.664165053984584,0.7080779075580753,0.08369614462756472,-0.6895255235887663,0.26670405387874374,0.3348046206998667,0.8842440321548324,4,rekall,Ganja Love Remix,Unification,0
-0.47735824587112413,-0.42303598606721515,0.44063599438749446,-0.6895255235887663,-0.641157965222149,0.8748202689189327,1.531755721362579,4,Yaadcore,Ghetto Youths,Reggaeland,0
-0.43642448313709903,-0.4618170338486537,1.0137506827344243,-0.6895255235887663,0.035032725240557366,0.8955158098573232,1.193923535688972,4,I Wayne,Living In Love,Lava Ground,0
-0.7679879612827022,1.0506438296274485,0.6517835111468898,-0.6893683744358304,-0.5615209460027724,0.8472262143344124,-0.6772914038476169,0,Max Romeo,One Step Forward,Best Of,5
1.3423335702141723,-0.8108464638816,-0.9519321518589927,-0.6894882874440947,-0.4427893900757019,-0.20962607625272262,0.2273481155672637,3,Navy,Patra,Patra,1
-0.7977579705438113,1.1346694331538987,-0.4039540726500859,-0.4929313021448344,3.8431301897307457,-0.5570352234718358,-0.5393432613642275,6,Strangely Arousing,UFO,UFO,4
-0.5398752653194533,-0.2937658267957533,-0.7458119569272023,-0.689485131838614,-0.3197139967366654,-0.7052152965907106,2.9863109652350524,4,Queen Omega,Fittest,Fittest,0
-0.6887253116249991,-1.7286645947089787,-0.7458119569272023,1.8286476499627213,-0.5332860028249934,-0.35532268445899096,-0.8049168962132017,5,Cigarettes After Sex,Sunsetz,Cigarettes After Sex,2
-0.683143434888541,0.21038779436294722,0.5361551091119828,-0.6895255235887663,-0.5007072222352486,0.2029050397858588,0.7528648488373187,0,L'Entourloop,Madzilla,La clarté dans la confusion,5
-0.7010054404452065,0.5981982721773328,-1.1278884158251552,-0.6895255235887663,-0.5513853253748517,-2.0495976359485493,1.466066129703822,4,Ziggy Marley & The Melody Makers,I Know You Don't Care About Me - Live,"Ziggy Marley and the Melody Makers Live, Vol. 1",0
-0.7951530947334642,0.6046617801409059,0.03845024817912286,-0.6895255235887663,0.52009456957676,0.7098078225035002,1.9821986355940546,4,Capleton,Prophet Rides Again,Prophet Rides Again (Inkalink Allstars),0
-0.4587519900829308,0.43014706512443235,0.591455649215634,-0.6895255235887663,-0.4862277641953619,0.29093007391047915,0.15227429652868435,0,Chronixx,Roots & Chalice,Roots & Chalice,5
-0.30245944146210785,0.26209585807153196,-0.7407846350995976,-0.5124960561248083,-0.3197139967366654,-0.5010192926652594,-0.04479447844758634,3,Sly Dunbar,Inner City Blues,Sly-Go-Ville,1
-0.49968575281695604,1.3350381800246647,1.003696039079215,-0.6745363975557217,-0.5593490272967895,-0.4863944437354632,-0.7120130451529598,0,Taggy Matcher,Gas at the Station,Singasong,5
-0.384326966930158,0.3590484775251283,-0.5949923020990627,-0.6339868671294854,1.4612593421693922,-0.8489803209760626,-0.2869075448470046,0,Mikey Dread,Roots and Culture,Pave the Way,1
0.4045782784892343,1.3802827357696763,-0.3838447853396673,-0.5210161909225389,-0.4427893900757019,0.022163982257249495,-0.5937717801671974,0,Giant Panda Guerilla Dub Squad,Trouble Deep,Make It Better,1
-0.6894695618565267,0.3913660173429938,-0.7307299914443883,-0.6893008444785447,-0.675908664517877,0.09114911871855073,0.8091702131162533,4,Resonators,Imaginary People,Imaginary People,0
0.08082942777467242,0.3138039217801167,0.1691606156968438,-0.6895255235887663,-0.872105320958341,0.05776031267128081,2.5264838236237543,4,Naptali,Fire Burn,Long Journey,0
-0.7441719538738149,0.475391620869444,-0.8363037498240857,-0.6895255235887663,-0.5723805395326874,-0.020606802348757097,1.034391670231991,4,Jah9,Steamers a Bubble,Steamers a Bubble,1
-0.661560178174237,0.8632020986838288,-1.158052346790783,-0.6895043179199364,-0.5709325937286988,-0.9601843609516802,-0.4004566961428558,0,U-Roy,Natty Rebel - Remaster 1990,Natty Rebel (Extra Version),1
-0.7750583384822155,0.9989357659188638,-0.22799780868392366,-0.6895255235887663,-0.3486729128164387,-0.2722645801595842,1.92589327131512,4,Lutan Fyah,Weed Oooooh,Weed Oooooh,0
-0.8037119723960331,0.7016143995945022,0.24959776493851824,-0.6895255235887663,-0.6556374232620356,-0.29433982382720064,-0.2606317081835019,0,Inner Circle,Healing Of The Nation,Everything Is Great,5
-0.6969120641718041,0.21038779436294722,1.260089452287052,-0.6895255235887663,1.1137523492121126,1.0414883586094366,0.6308698928996272,0,Junior Kelly,Power to the People,Urban Poet,0
-0.8063168482063802,0.8502750827566834,0.16413329386923914,-0.6895255235887663,-0.32695372575660875,1.009479255291393,-0.6031560075470198,0,Mo'kalamity,Frontline,Freedom of the Soul,5
-0.26152567872808274,1.1734504809353372,-0.25313441782194696,-0.6890774276105153,1.591574464528372,0.5072674618531198,-0.6303702669485048,0,La Fine Equipe,Sucre d'orge,La boulangerie (Back Burners),5
1.7256224394509525,-1.670493023036821,-1.9473418737247128,-0.6755146352547204,-0.4934674932153052,-0.8233178502124585,0.7340963940776739,3,NEL,Don't Take Her From Me,Don't Take Her From Me,1
-0.8074332235536718,-1.4442702443117628,0.3702534888010293,2.002205951397974,3.922767208950122,-0.29654734819396206,-0.6603997945639365,6,Nude,Lucid Love,Purple,4
-0.8789556708034865,0.2944133978893974,1.0187780045620287,0.8504099509640229,-0.6266785071822624,0.2862390846311106,-0.40796407804671364,5,Allen French,Nova Vida - Osmo Remix,Nova Vida (Osmo Remix),2
-0.34339320419613295,1.4772353552232727,-0.5648283711334348,-0.1562281973604437,-0.7410662256973668,-0.5548276991050739,1.193923535688972,4,Snacks,All Night,All Night,0
-0.8442736100142944,1.309184148170372,-0.39892675082248125,1.6172220827597767,-0.7555456837372535,-0.637057981766945,0.1241216143892171,5,Harry Nathan,Harriet Tubman?,Sweet Release,2
-0.8502276118665161,0.8114940349752447,0.7121113730781456,-0.6748835141585923,-0.22559751947740211,0.647721199688329,-0.31506022698647185,0,Nate Brazier,Patterns,Patterns,5
-0.8297607304995036,1.2186950366803488,-1.3842818290329924,-0.058404427460573886,0.0639916413203307,-0.4011288150692951,-0.12925252486598798,3,Aaron Childs,Tangerine - Channel Tres Remix,Tangerine (Channel Tres Remix),1
0.45295454353853665,1.1993045127896296,-0.7106207041339697,-0.6894954506685358,-0.39935101595604194,-0.3387662517082785,0.5839487560005151,4,L'Impératrice,Everything Eventually Ends,Everything Eventually Ends,1
-0.8245509788788096,-0.5199886055208115,0.3048983050421694,-0.6862121378340933,-0.5665887563167328,0.5911533877900622,-0.6810450947995459,0,SiR,Mood (feat. Zacari),Chasing Summer,5
1.565608639672491,-1.5024418159839206,-2.0579429539320153,-0.6548138633017156,-0.23283724849734544,-1.3029025188914245,-0.6003407393330732,1,Billie Eilish,Six Feet Under - Jerry Folk Remix,Six Feet Under (The Remixes),3
-0.8182248519108238,-2.0065954371426216,-0.7960851752032485,0.7620529975060762,-0.45002911909564525,-0.2551562663171817,-0.8199316600209177,5,Cigarettes After Sex,Apocalypse,Cigarettes After Sex,2
2.157287573737035,0.37843900141584763,0.03845024817912286,-0.6892068074352216,-0.3414331837964954,0.33921966943339,-0.7880252869295213,3,Mansionair,Empty Promise,"Happiness, Guaranteed",1
-0.2429194229398896,0.7727129871938062,0.3803081324562386,-0.6895255235887663,1.0051564139129627,0.8963436314948589,1.3816080832854203,4,Phantom IMC,True Gyalist,The Beginning,0
-0.8360868574674892,1.082961369445314,-0.489418543719365,-0.6895185812567088,-0.5267702467070444,0.13364396277871227,0.32119038936548766,0,Mo'kalamity,Darling,Warriors of light,5
-0.8879983111165484,-0.39071844624934965,0.15910597204163449,-0.6895255235887663,2.5037803210412313,0.7489913800135194,-0.7805179050256634,6,SHY FX,Come Around Slowly,Come Around Slowly,4
